,open_time,o,h,l,c,v,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2021-08-01 09:13:59.999,1627823580000,41580.02000000,41580.02000000,41542.17000000,41544.51000000,4.23760800,1627823639999,176119.23636582,152,1.21276000,50388.88963617,0
2021-08-01 09:14:59.999,1627823640000,41544.51000000,41544.51000000,41514.92000000,41522.93000000,6.72342400,1627823699999,279176.75337427,411,3.83866900,159385.43132679,0
2021-08-01 09:15:59.999,1627823700000,41522.93000000,41522.94000000,41483.09000000,41505.71000000,20.65018100,1627823759999,856959.08882853,556,8.67713900,360059.26306417,0
2021-08-01 09:16:59.999,1627823760000,41507.62000000,41550.00000000,41507.62000000,41545.05000000,3.84322200,1627823819999,159594.31054319,166,2.09897000,87165.90167730,0
2021-08-01 09:17:59.999,1627823820000,41545.05000000,41558.72000000,41541.39000000,41546.43000000,6.08107400,1627823879999,252671.59209343,148,5.29755300,220114.30224209,0
2021-08-01 09:18:59.999,1627823880000,41546.42000000,41557.95000000,41491.65000000,41491.65000000,14.62955600,1627823939999,607442.68592898,330,2.22521900,92379.76362555,0
2021-08-01 09:19:59.999,1627823940000,41491.66000000,41491.66000000,41469.38000000,41479.05000000,5.17405400,1627823999999,214611.46425011,343,2.67654400,111012.92635168,0
2021-08-01 09:20:59.999,1627824000000,41479.05000000,41490.81000000,41450.00000000,41450.96000000,15.04888600,1627824059999,623969.27880445,396,5.79688500,240396.30559576,0
2021-08-01 09:21:59.999,1627824060000,41450.97000000,41464.57000000,41412.79000000,41433.96000000,13.06692900,1627824119999,541503.10099701,477,5.75397500,238415.92249976,0
2021-08-01 09:22:59.999,1627824120000,41433.95000000,41448.88000000,41417.48000000,41417.48000000,3.74274600,1627824179999,155089.15430147,172,1.92692800,79841.96807184,0
2021-08-01 09:23:59.999,1627824180000,41417.48000000,41432.78000000,41399.01000000,41432.78000000,17.79441400,1627824239999,736907.80124424,460,7.44240400,308243.62609133,0
2021-08-01 09:24:59.999,1627824240000,41432.79000000,41548.29000000,41432.79000000,41476.02000000,23.30216600,1627824299999,967033.45896400,594,13.22937300,548785.32189261,0
2021-08-01 09:25:59.999,1627824300000,41476.01000000,41507.14000000,41464.28000000,41507.14000000,4.20288400,1627824359999,174345.21427317,187,1.08558900,45032.87176660,0
2021-08-01 09:26:59.999,1627824360000,41507.14000000,41538.76000000,41507.13000000,41510.86000000,5.83222700,1627824419999,242160.31337487,219,2.65569400,110260.92924189,0
2021-08-01 09:27:59.999,1627824420000,41510.87000000,41549.94000000,41492.69000000,41492.75000000,23.24013400,1627824479999,964997.69456104,294,14.90900900,619061.77510298,0
2021-08-01 09:28:59.999,1627824480000,41496.34000000,41502.22000000,41471.11000000,41502.22000000,6.07081100,1627824539999,251850.49969605,194,1.64331200,68170.72826596,0
2021-08-01 09:29:59.999,1627824540000,41499.45000000,41499.45000000,41478.92000000,41483.44000000,6.19459400,1627824599999,257038.55560486,168,0.66730600,27686.13133023,0
2021-08-01 09:30:59.999,1627824600000,41483.44000000,41577.02000000,41483.25000000,41538.77000000,26.78978300,1627824659999,1112476.88806930,535,15.77631900,654912.53344556,0
2021-08-01 09:31:59.999,1627824660000,41538.78000000,41553.53000000,41504.09000000,41514.31000000,3.66634900,1627824719999,152275.81841441,190,1.36681000,56777.91607020,0
2021-08-01 09:32:59.999,1627824720000,41514.30000000,41522.36000000,41504.09000000,41515.22000000,2.70233800,1627824779999,112184.15205857,140,0.85652500,35557.62517620,0
2021-08-01 09:33:59.999,1627824780000,41515.22000000,41528.95000000,41504.09000000,41519.67000000,1.69524600,1627824839999,70381.75428632,158,0.79239200,32896.26634207,0
2021-08-01 09:34:59.999,1627824840000,41519.67000000,41526.65000000,41513.16000000,41518.41000000,2.02151100,1627824899999,83935.58815548,114,1.06947700,44405.33152486,0
2021-08-01 09:35:59.999,1627824900000,41518.42000000,41518.42000000,41500.00000000,41500.00000000,4.98676900,1627824959999,206993.60739378,192,0.78617400,32633.87528498,0
2021-08-01 09:36:59.999,1627824960000,41500.00000000,41500.00000000,41480.00000000,41481.75000000,3.13255300,1627825019999,129966.32479486,219,1.12294400,46586.53117222,0
2021-08-01 09:37:59.999,1627825020000,41481.76000000,41497.45000000,41479.60000000,41495.87000000,1.40357900,1627825079999,58227.97769150,143,1.05927200,43944.38238317,0
2021-08-01 09:38:59.999,1627825080000,41495.87000000,41495.88000000,41465.97000000,41473.07000000,5.17439400,1627825139999,214658.81335339,171,2.91949800,121128.16952755,0
2021-08-01 09:39:59.999,1627825140000,41473.06000000,41483.18000000,41463.00000000,41483.16000000,6.60211800,1627825199999,273779.06361024,174,2.68921900,111511.59884450,0
2021-08-01 09:40:59.999,1627825200000,41483.16000000,41483.16000000,41463.24000000,41465.29000000,5.46929000,1627825259999,226828.68878410,121,1.54913700,64250.30908212,0
2021-08-01 09:41:59.999,1627825260000,41465.29000000,41475.15000000,41460.00000000,41460.01000000,2.57914700,1627825319999,106945.94581434,108,1.99396900,82682.63893281,0
2021-08-01 09:42:59.999,1627825320000,41460.01000000,41466.25000000,41434.00000000,41466.24000000,12.73303700,1627825379999,527807.49733978,294,4.51239200,187078.56724008,0
2021-08-01 09:43:59.999,1627825380000,41469.38000000,41515.87000000,41469.38000000,41498.20000000,17.88240400,1627825439999,742037.01101797,370,9.42334400,391007.64973860,0
2021-08-01 09:44:59.999,1627825440000,41497.08000000,41497.09000000,41436.01000000,41437.14000000,5.96500100,1627825499999,247268.41775355,231,2.96998100,123107.16123550,0
2021-08-01 09:45:59.999,1627825500000,41437.13000000,41500.10000000,41430.11000000,41491.31000000,13.14987800,1627825559999,545175.62032602,321,10.39916000,431175.48173415,0
2021-08-01 09:46:59.999,1627825560000,41491.31000000,41510.00000000,41479.59000000,41501.87000000,3.14469100,1627825619999,130507.35885019,161,0.93650700,38867.56479939,0
2021-08-01 09:47:59.999,1627825620000,41503.96000000,41506.04000000,41477.88000000,41483.53000000,3.78679200,1627825679999,157128.65828277,142,0.79156200,32846.31105470,0
2021-08-01 09:48:59.999,1627825680000,41483.53000000,41487.03000000,41469.69000000,41469.69000000,2.19207800,1627825739999,90913.08751757,109,0.63539800,26354.09028041,0
2021-08-01 09:49:59.999,1627825740000,41469.72000000,41469.72000000,41443.50000000,41451.53000000,5.71312600,1627825799999,236836.88377111,172,3.69408200,153125.60261683,0
2021-08-01 09:50:59.999,1627825800000,41451.54000000,41451.54000000,41439.69000000,41445.10000000,4.71293700,1627825859999,195341.07060188,100,1.68052400,69653.72143326,0
2021-08-01 09:51:59.999,1627825860000,41445.10000000,41497.39000000,41445.09000000,41495.31000000,11.40787500,1627825919999,472931.18642387,167,10.46839400,433955.67889662,0
2021-08-01 09:52:59.999,1627825920000,41495.31000000,41495.31000000,41470.14000000,41473.90000000,3.34214300,1627825979999,138639.26408144,122,1.80264100,74770.09971660,0
2021-08-01 09:53:59.999,1627825980000,41473.91000000,41490.95000000,41473.90000000,41474.85000000,5.29412200,1627826039999,219612.03394029,146,3.37286000,139913.92545174,0
2021-08-01 09:54:59.999,1627826040000,41474.84000000,41492.20000000,41474.84000000,41479.59000000,1.09112900,1627826099999,45262.03408478,105,0.66927300,27762.69053819,0
2021-08-01 09:55:59.999,1627826100000,41479.60000000,41509.98000000,41463.01000000,41470.14000000,8.38800500,1627826159999,347980.62185254,219,1.84372900,76499.02937831,0
2021-08-01 09:56:59.999,1627826160000,41478.78000000,41478.79000000,41457.17000000,41474.24000000,2.52339000,1627826219999,104638.45862054,126,1.29381400,53654.61538896,0
2021-08-01 09:57:59.999,1627826220000,41474.24000000,41484.57000000,41464.23000000,41471.29000000,2.55562400,1627826279999,105987.08449998,141,2.07344400,85991.00303920,0
2021-08-01 09:58:59.999,1627826280000,41471.29000000,41472.07000000,41457.11000000,41466.81000000,5.31795800,1627826339999,220516.44093457,170,2.27563200,94357.68149496,0
2021-08-01 09:59:59.999,1627826340000,41466.81000000,41466.81000000,41432.01000000,41437.32000000,4.68282600,1627826399999,194107.94880344,177,0.89303600,37018.68701740,0
2021-08-01 10:00:59.999,1627826400000,41437.33000000,41437.33000000,41380.00000000,41386.79000000,15.51297200,1627826459999,642333.83645281,549,3.62152300,149914.32835464,0
2021-08-01 10:01:59.999,1627826460000,41382.77000000,41401.60000000,41349.18000000,41401.60000000,29.57889900,1627826519999,1223649.41486319,647,6.61597600,273705.84074184,0
2021-08-01 10:02:59.999,1627826520000,41401.61000000,41495.60000000,41401.61000000,41484.69000000,8.52641700,1627826579999,353534.10350599,403,6.76940400,280695.71940244,0
2021-08-01 10:03:59.999,1627826580000,41484.69000000,41510.19000000,41475.65000000,41509.72000000,10.00699200,1627826639999,415255.13457132,312,5.95785300,247215.50503913,0
2021-08-01 10:04:59.999,1627826640000,41509.72000000,41513.43000000,41495.18000000,41513.43000000,2.45198700,1627826699999,101766.20608906,120,1.34362700,55764.91258309,0
2021-08-01 10:05:59.999,1627826700000,41513.43000000,41528.62000000,41494.95000000,41514.19000000,6.44971100,1627826759999,267752.92817460,257,2.62721800,109077.81760334,0
2021-08-01 10:06:59.999,1627826760000,41514.37000000,41528.89000000,41495.00000000,41505.29000000,12.41917700,1627826819999,515497.90811604,257,9.05338600,375768.03573630,0
2021-08-01 10:07:59.999,1627826820000,41505.28000000,41529.99000000,41505.28000000,41529.99000000,3.16839300,1627826879999,131526.08729573,115,2.51605000,104442.43901747,0
2021-08-01 10:08:59.999,1627826880000,41530.00000000,41538.02000000,41512.82000000,41530.14000000,5.17883400,1627826939999,215073.02838398,178,1.18298100,49128.95363770,0
2021-08-01 10:09:59.999,1627826940000,41530.14000000,41543.10000000,41525.74000000,41531.98000000,2.44329400,1627826999999,101490.24283180,107,0.68325100,28379.79194584,0
2021-08-01 10:10:59.999,1627827000000,41531.98000000,41531.98000000,41500.00000000,41512.96000000,4.77445100,1627827059999,198200.20156647,166,2.76042400,114587.41512968,0
2021-08-01 10:11:59.999,1627827060000,41509.71000000,41516.62000000,41494.02000000,41494.02000000,2.31510000,1627827119999,96090.02459427,132,0.69984500,29049.68404393,0
2021-08-01 10:12:59.999,1627827120000,41496.10000000,41504.16000000,41490.00000000,41499.21000000,2.81015400,1627827179999,116614.25570287,123,0.95423900,39600.03662451,0
2021-08-01 10:13:59.999,1627827180000,41499.20000000,41513.84000000,41491.43000000,41491.43000000,1.56672400,1627827239999,65027.26344560,83,1.19418000,49565.60107362,0
2021-08-01 10:14:59.999,1627827240000,41494.82000000,41502.39000000,41477.75000000,41484.37000000,4.17374300,1627827299999,173167.06438436,111,0.45136600,18725.03946100,0
2021-08-01 10:15:59.999,1627827300000,41484.91000000,41509.99000000,41482.79000000,41507.91000000,1.71917700,1627827359999,71344.87635490,103,1.01671700,42192.87018554,0
2021-08-01 10:16:59.999,1627827360000,41503.87000000,41517.45000000,41503.87000000,41505.95000000,13.98599000,1627827419999,580479.70013931,236,0.63797000,26481.38105342,0
2021-08-01 10:17:59.999,1627827420000,41505.96000000,41514.21000000,41492.58000000,41492.59000000,8.90396200,1627827479999,369556.33259412,149,2.30178100,95541.94494903,0
2021-08-01 10:18:59.999,1627827480000,41492.58000000,41506.61000000,41492.58000000,41502.75000000,0.92936200,1627827539999,38568.13313379,73,0.77894600,32325.55859867,0
2021-08-01 10:19:59.999,1627827540000,41502.75000000,41512.32000000,41500.48000000,41503.70000000,4.45911500,1627827599999,185071.39848074,90,3.18665700,132257.76003936,0
2021-08-01 10:20:59.999,1627827600000,41503.70000000,41503.71000000,41482.37000000,41482.38000000,2.00073700,1627827659999,83009.46002665,103,0.26541200,11010.63144393,0
2021-08-01 10:21:59.999,1627827660000,41482.37000000,41482.41000000,41463.93000000,41469.38000000,4.28618600,1627827719999,177763.39564228,155,0.92106500,38195.51878820,0
2021-08-01 10:22:59.999,1627827720000,41466.85000000,41466.85000000,41440.29000000,41447.36000000,6.37031500,1627827779999,264055.30036262,210,2.68768100,111394.54461791,0
2021-08-01 10:23:59.999,1627827780000,41447.35000000,41479.58000000,41443.41000000,41461.38000000,8.10075600,1627827839999,335924.44137105,202,2.42996800,100756.00222628,0
2021-08-01 10:24:59.999,1627827840000,41462.45000000,41462.46000000,41400.41000000,41415.91000000,5.04517600,1627827899999,209043.94209404,250,1.84422900,76402.11916842,0
2021-08-01 10:25:59.999,1627827900000,41415.91000000,41422.55000000,41406.46000000,41408.37000000,2.07005300,1627827959999,85731.78078886,115,0.94655300,39200.36779461,0
2021-08-01 10:26:59.999,1627827960000,41408.38000000,41409.62000000,41400.00000000,41404.15000000,2.57991900,1627828019999,106818.20924460,128,1.75845600,72808.06614444,0
2021-08-01 10:27:59.999,1627828020000,41404.15000000,41462.67000000,41402.09000000,41418.36000000,6.90608800,1627828079999,286113.87391498,235,5.14721700,213226.11943587,0
2021-08-01 10:28:59.999,1627828080000,41418.37000000,41452.43000000,41418.36000000,41441.94000000,4.58509800,1627828139999,189999.67238012,133,3.51621000,145703.90620672,0
2021-08-01 10:29:59.999,1627828140000,41441.94000000,41448.96000000,41427.57000000,41448.47000000,6.05340500,1627828199999,250850.11326597,149,2.39598000,99294.23913482,0
2021-08-01 10:30:59.999,1627828200000,41448.47000000,41459.18000000,41380.58000000,41383.88000000,8.98357900,1627828259999,372120.87867536,310,1.43177500,59292.73863612,0
2021-08-01 10:31:59.999,1627828260000,41383.87000000,41400.00000000,41360.00000000,41371.70000000,16.56289600,1627828319999,685400.55735693,394,6.74045600,278918.45006173,0
2021-08-01 10:32:59.999,1627828320000,41373.77000000,41390.45000000,41373.77000000,41390.45000000,9.88858800,1627828379999,409218.72331460,133,8.56690800,354521.19385346,0
2021-08-01 10:33:59.999,1627828380000,41390.44000000,41410.69000000,41380.68000000,41388.74000000,10.97560600,1627828439999,454306.57240773,247,4.65999800,192889.99184966,0
2021-08-01 10:34:59.999,1627828440000,41388.74000000,41405.40000000,41384.32000000,41384.33000000,4.80831200,1627828499999,199064.12168273,142,2.02294600,83742.74046822,0
2021-08-01 10:35:59.999,1627828500000,41384.34000000,41384.34000000,41348.80000000,41348.80000000,16.28785600,1627828559999,673680.93823297,321,4.41150400,182482.82085714,0
2021-08-01 10:36:59.999,1627828560000,41348.65000000,41404.99000000,41340.00000000,41367.35000000,16.49975100,1627828619999,682526.53952193,365,11.09894000,459076.72671563,0
2021-08-01 10:37:59.999,1627828620000,41367.34000000,41384.57000000,41350.01000000,41364.90000000,8.98016600,1627828679999,371488.66473430,175,5.90374600,244206.95023264,0
2021-08-01 10:38:59.999,1627828680000,41364.91000000,41395.59000000,41359.00000000,41381.23000000,6.42073000,1627828739999,265676.77339140,215,4.84326700,200391.45423415,0
2021-08-01 10:39:59.999,1627828740000,41380.69000000,41421.77000000,41375.76000000,41387.19000000,12.26908000,1627828799999,507970.27914943,290,9.40149600,389247.05031787,0
2021-08-01 10:40:59.999,1627828800000,41385.44000000,41418.36000000,41380.99000000,41418.35000000,4.04440700,1627828859999,167456.47997015,146,2.62912800,108858.43651833,0
2021-08-01 10:41:59.999,1627828860000,41418.36000000,41418.36000000,41384.66000000,41414.22000000,5.18354200,1627828919999,214603.10857953,205,2.79198700,115585.17573501,0
2021-08-01 10:42:59.999,1627828920000,41410.34000000,41410.35000000,41380.64000000,41386.54000000,4.38448500,1627828979999,181495.74252326,171,2.24046300,92749.21589215,0
2021-08-01 10:43:59.999,1627828980000,41386.54000000,41396.00000000,41353.90000000,41357.22000000,4.61699100,1627829039999,191029.85691993,210,2.36108900,97702.25543284,0
2021-08-01 10:44:59.999,1627829040000,41365.05000000,41377.55000000,41358.99000000,41362.57000000,4.90857500,1627829099999,203057.12906408,143,2.73968100,113340.01954180,0
