,open_time,o,h,l,c,v,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2021-08-01 09:13:59.999,1627823580000,18.15600000,18.15600000,18.12600000,18.13900000,704.01800000,1627823639999,12770.24101700,32,305.04800000,5533.04647900,0
2021-08-01 09:14:59.999,1627823640000,18.12600000,18.12600000,18.06700000,18.08700000,5576.31000000,1627823699999,100919.30350200,188,821.93100000,14871.33563200,0
2021-08-01 09:15:59.999,1627823700000,18.08800000,18.08800000,18.03600000,18.04400000,2755.27900000,1627823759999,49719.92318900,149,1434.46900000,25881.17976700,0
2021-08-01 09:16:59.999,1627823760000,18.05600000,18.10400000,18.05200000,18.10400000,1726.42600000,1627823819999,31221.09773200,51,1272.96900000,23019.31997800,0
2021-08-01 09:17:59.999,1627823820000,18.10600000,18.11700000,18.08000000,18.09300000,1986.79100000,1627823879999,35960.98131400,67,579.14200000,10483.17466500,0
2021-08-01 09:18:59.999,1627823880000,18.10700000,18.10700000,18.04200000,18.05900000,1467.97100000,1627823939999,26530.06113800,42,132.59800000,2394.71933800,0
2021-08-01 09:19:59.999,1627823940000,18.04200000,18.05900000,18.04000000,18.05100000,595.61400000,1627823999999,10753.67667800,16,497.35100000,8980.81353900,0
2021-08-01 09:20:59.999,1627824000000,18.05000000,18.06800000,18.01300000,18.01900000,1779.32700000,1627824059999,32101.54540300,103,1268.77800000,22896.72109200,0
2021-08-01 09:21:59.999,1627824060000,18.01900000,18.03200000,17.94300000,17.95800000,4660.24700000,1627824119999,83903.68841600,290,2017.14300000,36328.45924600,0
2021-08-01 09:22:59.999,1627824120000,17.96500000,17.98700000,17.94500000,17.94500000,2964.03500000,1627824179999,53252.24212300,67,1999.84700000,35928.22385400,0
2021-08-01 09:23:59.999,1627824180000,17.94300000,17.94800000,17.91900000,17.91900000,1135.61000000,1627824239999,20363.60777600,108,452.82700000,8122.03360900,0
2021-08-01 09:24:59.999,1627824240000,17.92800000,18.10200000,17.92800000,17.93500000,9823.83100000,1627824299999,176855.67746800,336,7949.86600000,143143.95003200,0
2021-08-01 09:25:59.999,1627824300000,17.94000000,17.98900000,17.93100000,17.98900000,2265.53600000,1627824359999,40681.68386000,90,550.82100000,9901.08873900,0
2021-08-01 09:26:59.999,1627824360000,17.98900000,18.02100000,17.98900000,18.00300000,3045.30900000,1627824419999,54829.81281300,78,1054.59800000,18986.39113100,0
2021-08-01 09:27:59.999,1627824420000,18.00300000,18.01500000,17.95000000,17.95600000,2132.38900000,1627824479999,38338.21866500,80,442.93000000,7964.46118400,0
2021-08-01 09:28:59.999,1627824480000,17.95400000,17.96600000,17.93400000,17.95600000,711.70200000,1627824539999,12774.90980400,28,550.06500000,9873.64679000,0
2021-08-01 09:29:59.999,1627824540000,17.96200000,17.97300000,17.95900000,17.96000000,1875.64500000,1627824599999,33693.72351500,42,807.69400000,14512.72294100,0
2021-08-01 09:30:59.999,1627824600000,17.96300000,18.10100000,17.96300000,18.04400000,3797.49400000,1627824659999,68507.50690100,253,3380.83700000,60985.52393300,0
2021-08-01 09:31:59.999,1627824660000,18.05500000,18.06400000,18.02200000,18.03000000,5355.84200000,1627824719999,96675.39448100,80,395.68900000,7138.56144000,0
2021-08-01 09:32:59.999,1627824720000,18.03600000,18.06600000,18.03600000,18.05000000,1050.07500000,1627824779999,18957.14218100,35,584.54500000,10552.65018000,0
2021-08-01 09:33:59.999,1627824780000,18.04800000,18.06300000,18.04300000,18.05400000,1068.84800000,1627824839999,19294.39929200,32,881.63800000,15915.57432900,0
2021-08-01 09:34:59.999,1627824840000,18.05000000,18.05200000,18.03800000,18.04400000,522.95000000,1627824899999,9437.06686000,25,316.35300000,5709.02888000,0
2021-08-01 09:35:59.999,1627824900000,18.04900000,18.04900000,18.03400000,18.03700000,597.04300000,1627824959999,10771.78242000,31,49.63400000,895.61626600,0
2021-08-01 09:36:59.999,1627824960000,18.03000000,18.03000000,18.00200000,18.00600000,580.30300000,1627825019999,10453.13388000,33,111.13700000,2001.18543700,0
2021-08-01 09:37:59.999,1627825020000,18.00300000,18.02000000,17.99100000,18.02000000,2543.75300000,1627825079999,45801.11412000,57,1502.21700000,27050.46342900,0
2021-08-01 09:38:59.999,1627825080000,18.00800000,18.00800000,17.98700000,18.00700000,916.56400000,1627825139999,16501.97589900,36,126.94900000,2285.59934000,0
2021-08-01 09:39:59.999,1627825140000,17.99100000,17.99600000,17.98400000,17.99600000,644.58100000,1627825199999,11593.83529500,23,364.70300000,6560.14507600,0
2021-08-01 09:40:59.999,1627825200000,17.99800000,17.99800000,17.97400000,17.98100000,292.30800000,1627825259999,5256.99462300,26,31.94400000,574.73895200,0
2021-08-01 09:41:59.999,1627825260000,17.97800000,17.98100000,17.96500000,17.96500000,412.56400000,1627825319999,7414.03556000,33,242.13900000,4351.19652900,0
2021-08-01 09:42:59.999,1627825320000,17.96800000,17.98700000,17.95300000,17.98700000,2345.52800000,1627825379999,42135.81620600,64,1017.85600000,18290.76959600,0
2021-08-01 09:43:59.999,1627825380000,17.99600000,18.03000000,17.99600000,18.00700000,2120.75000000,1627825439999,38205.05714700,64,1276.14600000,22988.16331300,0
2021-08-01 09:44:59.999,1627825440000,18.01300000,18.01300000,17.98600000,17.99400000,644.41700000,1627825499999,11597.66790300,24,553.30100000,9957.76882500,0
2021-08-01 09:45:59.999,1627825500000,17.99200000,18.07000000,17.99200000,18.07000000,1805.81600000,1627825559999,32537.82139300,90,1122.03900000,20214.43467900,0
2021-08-01 09:46:59.999,1627825560000,18.05800000,18.14200000,18.05800000,18.13600000,1740.03400000,1627825619999,31513.18606000,193,1300.01500000,23548.67567800,0
2021-08-01 09:47:59.999,1627825620000,18.12500000,18.12500000,18.09000000,18.10200000,921.35900000,1627825679999,16688.16161500,40,195.88700000,3545.47928800,0
2021-08-01 09:48:59.999,1627825680000,18.10300000,18.11100000,18.08200000,18.08200000,1127.01800000,1627825739999,20400.15589800,41,274.48800000,4969.77991200,0
2021-08-01 09:49:59.999,1627825740000,18.08900000,18.09700000,18.07200000,18.07900000,937.94800000,1627825799999,16963.56712700,36,523.28000000,9465.00964400,0
2021-08-01 09:50:59.999,1627825800000,18.09000000,18.13300000,18.08600000,18.12800000,5255.68300000,1627825859999,95175.28912600,48,5121.15100000,92741.26937400,0
2021-08-01 09:51:59.999,1627825860000,18.13500000,18.17700000,18.12700000,18.15400000,2290.26200000,1627825919999,41576.53064800,122,1122.70400000,20385.05268900,0
2021-08-01 09:52:59.999,1627825920000,18.15600000,18.15600000,18.12100000,18.15000000,2097.69000000,1627825979999,38048.43452400,60,1022.70300000,18551.53278900,0
2021-08-01 09:53:59.999,1627825980000,18.15600000,18.17100000,18.15600000,18.15600000,686.12800000,1627826039999,12461.17678300,21,335.61200000,6095.05222700,0
2021-08-01 09:54:59.999,1627826040000,18.15700000,18.16300000,18.15600000,18.16000000,283.80900000,1627826099999,5153.82604100,16,210.48400000,3822.19360300,0
2021-08-01 09:55:59.999,1627826100000,18.15900000,18.19100000,18.15900000,18.17100000,931.08800000,1627826159999,16922.06613800,64,688.05900000,12504.66637600,0
2021-08-01 09:56:59.999,1627826160000,18.18000000,18.20000000,18.16300000,18.19900000,2247.96400000,1627826219999,40883.84359500,77,1632.47000000,29696.19198400,0
2021-08-01 09:57:59.999,1627826220000,18.19900000,18.20100000,18.16400000,18.17800000,1244.54800000,1627826279999,22636.95492600,44,270.75800000,4926.04197100,0
2021-08-01 09:58:59.999,1627826280000,18.17500000,18.17900000,18.16100000,18.17400000,1502.54300000,1627826339999,27303.77889500,41,702.65800000,12769.38156000,0
2021-08-01 09:59:59.999,1627826340000,18.18700000,18.19800000,18.16100000,18.16200000,1823.16500000,1627826399999,33153.30542000,58,618.97400000,11261.23452800,0
2021-08-01 10:00:59.999,1627826400000,18.15700000,18.16000000,18.10700000,18.12300000,1631.29100000,1627826459999,29573.81982400,80,689.93100000,12507.19327700,0
2021-08-01 10:01:59.999,1627826460000,18.12300000,18.14500000,18.11100000,18.14100000,1430.96200000,1627826519999,25949.05014200,32,1243.39800000,22550.92144500,0
2021-08-01 10:02:59.999,1627826520000,18.15100000,18.30000000,18.15100000,18.27200000,7948.58800000,1627826579999,144949.14980600,432,6793.61900000,123869.35261900,0
2021-08-01 10:03:59.999,1627826580000,18.27300000,18.30700000,18.27000000,18.29500000,9859.70400000,1627826639999,180405.26591200,179,7742.13700000,141679.25391400,0
2021-08-01 10:04:59.999,1627826640000,18.30500000,18.31000000,18.28200000,18.29100000,3781.96400000,1627826699999,69209.09415200,85,1844.98100000,33757.35395600,0
2021-08-01 10:05:59.999,1627826700000,18.30700000,18.32700000,18.30100000,18.31600000,752.40900000,1627826759999,13783.09335500,79,544.52700000,9975.68377000,0
2021-08-01 10:06:59.999,1627826760000,18.31700000,18.33000000,18.28700000,18.30000000,7789.03200000,1627826819999,142593.23623400,98,1794.74200000,32877.18305600,0
2021-08-01 10:07:59.999,1627826820000,18.30200000,18.33600000,18.30200000,18.33600000,841.91600000,1627826879999,15420.62581400,37,740.82400000,13568.06886600,0
2021-08-01 10:08:59.999,1627826880000,18.33300000,18.37000000,18.31300000,18.32100000,4185.03000000,1627826939999,76789.52337800,182,1379.96000000,25326.28971100,0
2021-08-01 10:09:59.999,1627826940000,18.33500000,18.34600000,18.29100000,18.29100000,1356.69200000,1627826999999,24847.61880100,48,708.84400000,12985.61002800,0
2021-08-01 10:10:59.999,1627827000000,18.28900000,18.29000000,18.25800000,18.28100000,1380.61200000,1627827059999,25231.39155100,69,723.97800000,13232.28412000,0
2021-08-01 10:11:59.999,1627827060000,18.27900000,18.33600000,18.27900000,18.30600000,4335.10600000,1627827119999,79352.21584200,129,3309.54400000,60575.38836500,0
2021-08-01 10:12:59.999,1627827120000,18.31300000,18.32200000,18.26700000,18.32200000,4192.53700000,1627827179999,76723.06280600,106,1884.13600000,34480.12295800,0
2021-08-01 10:13:59.999,1627827180000,18.31400000,18.33800000,18.31400000,18.32600000,1323.32600000,1627827239999,24250.75350900,46,398.90000000,7310.78537100,0
2021-08-01 10:14:59.999,1627827240000,18.32900000,18.32900000,18.29800000,18.30500000,1264.64200000,1627827299999,23162.24773100,44,146.12500000,2674.18318900,0
2021-08-01 10:15:59.999,1627827300000,18.30600000,18.32600000,18.30300000,18.32500000,363.26400000,1627827359999,6653.99208900,21,264.14000000,4837.70919000,0
2021-08-01 10:16:59.999,1627827360000,18.32700000,18.34000000,18.30400000,18.31100000,3574.64300000,1627827419999,65507.95187000,98,1139.02300000,20872.26812100,0
2021-08-01 10:17:59.999,1627827420000,18.31500000,18.32800000,18.30000000,18.30000000,1366.83800000,1627827479999,25033.00691200,19,1274.53600000,23343.20245000,0
2021-08-01 10:18:59.999,1627827480000,18.30000000,18.33600000,18.30000000,18.33600000,692.54300000,1627827539999,12685.21250500,19,573.21000000,10499.51077000,0
2021-08-01 10:19:59.999,1627827540000,18.33100000,18.37300000,18.32500000,18.35900000,3231.72800000,1627827599999,59306.10984600,104,2275.81300000,41764.36486800,0
2021-08-01 10:20:59.999,1627827600000,18.36100000,18.36600000,18.34200000,18.34300000,857.25200000,1627827659999,15733.01996900,31,221.89600000,4073.77400600,0
2021-08-01 10:21:59.999,1627827660000,18.34100000,18.34300000,18.31900000,18.32100000,3704.71400000,1627827719999,67892.83585400,56,1965.45200000,36022.06211600,0
2021-08-01 10:22:59.999,1627827720000,18.31700000,18.31800000,18.23800000,18.27300000,6086.07700000,1627827779999,111260.70633100,168,398.45000000,7279.95392000,0
2021-08-01 10:23:59.999,1627827780000,18.27500000,18.31000000,18.27500000,18.29000000,3714.91200000,1627827839999,67952.54366400,77,2296.73000000,42008.86583700,0
2021-08-01 10:24:59.999,1627827840000,18.29100000,18.29900000,18.24800000,18.24800000,2020.16000000,1627827899999,36906.47613600,64,1278.94300000,23362.44685700,0
2021-08-01 10:25:59.999,1627827900000,18.24600000,18.26100000,18.23200000,18.23900000,2268.78500000,1627827959999,41389.59697800,85,948.91200000,17311.85346800,0
2021-08-01 10:26:59.999,1627827960000,18.24000000,18.25700000,18.23700000,18.25700000,2481.14000000,1627828019999,45268.56709000,59,1802.00300000,32877.77832100,0
2021-08-01 10:27:59.999,1627828020000,18.25400000,18.30500000,18.25400000,18.28400000,1721.74300000,1627828079999,31466.41654000,62,1146.56200000,20951.16752300,0
2021-08-01 10:28:59.999,1627828080000,18.28400000,18.35700000,18.28400000,18.34200000,1697.84200000,1627828139999,31108.93092900,117,1268.49200000,23236.01582000,0
2021-08-01 10:29:59.999,1627828140000,18.34200000,18.39200000,18.32300000,18.38400000,4682.11500000,1627828199999,85946.75674000,183,3284.54000000,60294.70184100,0
2021-08-01 10:30:59.999,1627828200000,18.38500000,18.44200000,18.38000000,18.38000000,8305.91200000,1627828259999,152966.41058300,290,2643.97400000,48682.20683300,0
2021-08-01 10:31:59.999,1627828260000,18.38000000,18.42200000,18.35000000,18.35000000,4930.38600000,1627828319999,90646.64488700,146,2202.53900000,40503.50210000,0
2021-08-01 10:32:59.999,1627828320000,18.35100000,18.40700000,18.34200000,18.40400000,3761.81800000,1627828379999,69147.90329000,122,2093.40800000,38479.21076500,0
2021-08-01 10:33:59.999,1627828380000,18.40400000,18.41800000,18.39000000,18.39000000,2999.46500000,1627828439999,55223.32704400,81,1118.88500000,20601.10288800,0
2021-08-01 10:34:59.999,1627828440000,18.39200000,18.41700000,18.37600000,18.40800000,1590.20900000,1627828499999,29255.12590400,75,1044.54600000,19220.69629500,0
2021-08-01 10:35:59.999,1627828500000,18.40800000,18.41500000,18.39400000,18.39900000,2873.42800000,1627828559999,52876.46082200,75,1749.85100000,32198.59696500,0
2021-08-01 10:36:59.999,1627828560000,18.40100000,18.42700000,18.39400000,18.41900000,6732.55100000,1627828619999,123992.45993700,96,3557.67200000,65512.58173000,0
2021-08-01 10:37:59.999,1627828620000,18.41300000,18.48900000,18.40900000,18.48900000,3444.51700000,1627828679999,63537.46367800,268,2706.23900000,49928.41289800,0
2021-08-01 10:38:59.999,1627828680000,18.48900000,18.65400000,18.48800000,18.64700000,9879.19400000,1627828739999,183181.95936600,951,6499.81200000,120569.98779600,0
2021-08-01 10:39:59.999,1627828740000,18.64800000,18.97800000,18.63300000,18.84400000,19842.47200000,1627828799999,374116.19009800,2003,11655.80500000,219647.68584500,0
2021-08-01 10:40:59.999,1627828800000,18.83300000,18.99900000,18.82200000,18.91100000,9209.54100000,1627828859999,174398.23526300,612,4856.33300000,91971.86845500,0
2021-08-01 10:41:59.999,1627828860000,18.91600000,18.95800000,18.80600000,18.94500000,7170.54800000,1627828919999,135369.27430400,397,3197.71900000,60396.17828800,0
2021-08-01 10:42:59.999,1627828920000,18.94300000,18.97800000,18.85600000,18.88800000,10116.76300000,1627828979999,191404.78077200,249,5020.05400000,94979.33787400,0
2021-08-01 10:43:59.999,1627828980000,18.88800000,18.93000000,18.83700000,18.84300000,3647.42700000,1627829039999,68873.87413700,184,1668.23300000,31507.98270700,0
2021-08-01 10:44:59.999,1627829040000,18.84200000,18.86900000,18.77000000,18.81600000,7863.45000000,1627829099999,148047.46666800,324,3482.54400000,65608.95779500,0
2021-08-01 10:45:59.999,1627829100000,18.81700000,18.83700000,18.74600000,18.74700000,8239.92600000,1627829159999,154905.40529900,249,4444.41000000,83587.02874700,0
2021-08-01 10:46:59.999,1627829160000,18.75000000,18.79100000,18.68900000,18.68900000,4641.21100000,1627829219999,86909.61406500,255,1782.11500000,33379.58266100,0
2021-08-01 10:47:59.999,1627829220000,18.68900000,18.70800000,18.61300000,18.66000000,6288.98200000,1627829279999,117358.69251700,422,2703.85200000,50471.24226400,0
2021-08-01 10:48:59.999,1627829280000,18.66900000,18.76800000,18.66900000,18.72500000,7919.40500000,1627829339999,148291.52981600,249,3910.15100000,73191.75083800,0
2021-08-01 10:49:59.999,1627829340000,18.73300000,18.79700000,18.72600000,18.77900000,5230.04600000,1627829399999,98159.91136500,163,2291.27800000,43014.86550500,0
2021-08-01 10:50:59.999,1627829400000,18.78300000,18.78600000,18.70000000,18.76200000,4841.71400000,1627829459999,90765.32671700,189,2034.71700000,38137.89520500,0
2021-08-01 10:51:59.999,1627829460000,18.77000000,18.87000000,18.77000000,18.87000000,8486.17700000,1627829519999,159651.21802900,299,7514.61600000,141389.28023900,0
