,open_time,o,h,l,c,v,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2021-08-01 10:24:59.999,1627827840000,1.35660000,1.35660000,1.35430000,1.35440000,1999.58000000,1627827899999,2709.50083400,17,1075.62000000,1457.18354800,0
2021-08-01 10:25:59.999,1627827900000,1.35430000,1.35490000,1.35340000,1.35380000,8861.51000000,1627827959999,11996.97247100,43,3036.91000000,4112.01026500,0
2021-08-01 10:26:59.999,1627827960000,1.35390000,1.35390000,1.35270000,1.35350000,6808.99000000,1627828019999,9214.73352900,32,1389.01000000,1880.13494700,0
2021-08-01 10:27:59.999,1627828020000,1.35350000,1.35660000,1.35350000,1.35550000,4514.15000000,1627828079999,6114.17414300,32,3991.20000000,5405.29906700,0
2021-08-01 10:28:59.999,1627828080000,1.35550000,1.35700000,1.35550000,1.35600000,1042.93000000,1627828139999,1414.12881800,13,1021.38000000,1384.90701800,0
2021-08-01 10:29:59.999,1627828140000,1.35600000,1.35650000,1.35520000,1.35610000,3263.55000000,1627828199999,4424.89029900,22,2025.40000000,2746.33602600,0
2021-08-01 10:30:59.999,1627828200000,1.35580000,1.35690000,1.35500000,1.35500000,2556.29000000,1627828259999,3465.53421300,14,72.94000000,98.94450300,0
2021-08-01 10:31:59.999,1627828260000,1.35420000,1.35440000,1.35310000,1.35310000,14149.86000000,1627828319999,19153.52190200,41,6693.45000000,9058.40055900,0
2021-08-01 10:32:59.999,1627828320000,1.35340000,1.35360000,1.35270000,1.35320000,5216.98000000,1627828379999,7058.27599600,23,610.23000000,825.93934800,0
2021-08-01 10:33:59.999,1627828380000,1.35320000,1.35430000,1.35320000,1.35360000,4967.19000000,1627828439999,6725.83950300,27,3397.56000000,4600.30392900,0
2021-08-01 10:34:59.999,1627828440000,1.35360000,1.35410000,1.35360000,1.35370000,2372.58000000,1627828499999,3211.96559200,16,975.86000000,1321.05753000,0
2021-08-01 10:35:59.999,1627828500000,1.35370000,1.35380000,1.35260000,1.35260000,4088.36000000,1627828559999,5532.77017400,23,1000.00000000,1353.68360100,0
2021-08-01 10:36:59.999,1627828560000,1.35260000,1.35470000,1.35240000,1.35390000,5433.41000000,1627828619999,7351.84774500,43,3596.56000000,4866.66674100,0
2021-08-01 10:37:59.999,1627828620000,1.35410000,1.35410000,1.35080000,1.35310000,27974.31000000,1627828679999,37818.99495600,92,3956.81000000,5355.54042800,0
2021-08-01 10:38:59.999,1627828680000,1.35380000,1.35440000,1.35370000,1.35440000,3712.91000000,1627828739999,5027.54471200,26,2990.04000000,4048.56018200,0
2021-08-01 10:39:59.999,1627828740000,1.35460000,1.35970000,1.35460000,1.35740000,65763.19000000,1627828799999,89322.59899800,201,23847.68000000,32391.24659600,0
2021-08-01 10:40:59.999,1627828800000,1.35710000,1.35830000,1.35700000,1.35790000,2228.80000000,1627828859999,3026.39711500,21,1310.31000000,1779.25540700,0
2021-08-01 10:41:59.999,1627828860000,1.35830000,1.35950000,1.35630000,1.35910000,18886.51000000,1627828919999,25653.59172300,57,15246.05000000,20712.27706800,0
2021-08-01 10:42:59.999,1627828920000,1.35890000,1.35890000,1.35760000,1.35800000,7839.33000000,1627828979999,10649.65503500,28,3908.44000000,5310.26647600,0
2021-08-01 10:43:59.999,1627828980000,1.35850000,1.35900000,1.35700000,1.35700000,6471.30000000,1627829039999,8788.22119300,27,1121.20000000,1523.27852000,0
2021-08-01 10:44:59.999,1627829040000,1.35700000,1.35760000,1.35670000,1.35710000,546.17000000,1627829099999,741.22049800,8,142.14000000,192.94384800,0
2021-08-01 10:45:59.999,1627829100000,1.35700000,1.35850000,1.35650000,1.35650000,11954.04000000,1627829159999,16232.34831700,37,10252.86000000,13922.47889500,0
2021-08-01 10:46:59.999,1627829160000,1.35670000,1.35670000,1.35270000,1.35270000,16436.33000000,1627829219999,22249.62425400,82,8951.91000000,12116.09379100,0
2021-08-01 10:47:59.999,1627829220000,1.35260000,1.35260000,1.35030000,1.35230000,18059.42000000,1627829279999,24407.70047600,137,11189.50000000,15126.07822400,0
2021-08-01 10:48:59.999,1627829280000,1.35250000,1.35550000,1.35250000,1.35550000,6540.16000000,1627829339999,8855.51243200,41,2558.44000000,3464.29962300,0
2021-08-01 10:49:59.999,1627829340000,1.35560000,1.35650000,1.35510000,1.35650000,12924.02000000,1627829399999,17521.64551000,46,9280.26000000,12581.94802600,0
2021-08-01 10:50:59.999,1627829400000,1.35610000,1.35640000,1.35430000,1.35640000,59549.24000000,1627829459999,80740.73975700,42,19322.24000000,26187.91896100,0
2021-08-01 10:51:59.999,1627829460000,1.35610000,1.35790000,1.35610000,1.35790000,10879.66000000,1627829519999,14765.92325900,74,4232.41000000,5745.10053900,0
2021-08-01 10:52:59.999,1627829520000,1.35800000,1.35930000,1.35800000,1.35920000,4213.97000000,1627829579999,5725.67626100,63,3940.93000000,5354.65108300,0
2021-08-01 10:53:59.999,1627829580000,1.35880000,1.35880000,1.35820000,1.35870000,2449.18000000,1627829639999,3327.58709500,11,665.03000000,903.57626100,0
2021-08-01 10:54:59.999,1627829640000,1.35870000,1.35990000,1.35870000,1.35990000,9799.72000000,1627829699999,13320.00625100,55,6429.91000000,8739.32082900,0
2021-08-01 10:55:59.999,1627829700000,1.35920000,1.35920000,1.35750000,1.35750000,4037.32000000,1627829759999,5483.39539000,7,8.69000000,11.80102000,0
2021-08-01 10:56:59.999,1627829760000,1.35760000,1.35850000,1.35690000,1.35810000,8406.22000000,1627829819999,11415.82936600,26,7751.93000000,10527.88548700,0
2021-08-01 10:57:59.999,1627829820000,1.35810000,1.35930000,1.35670000,1.35710000,3201.09000000,1627829879999,4348.40546600,21,1723.13000000,2341.19922200,0
2021-08-01 10:58:59.999,1627829880000,1.35670000,1.35810000,1.35660000,1.35800000,5851.15000000,1627829939999,7943.15690600,17,3945.86000000,5358.21351800,0
2021-08-01 10:59:59.999,1627829940000,1.35730000,1.35780000,1.35600000,1.35620000,10184.72000000,1627829999999,13819.94862500,36,1728.25000000,2344.93080600,0
2021-08-01 11:00:59.999,1627830000000,1.35600000,1.35600000,1.35420000,1.35570000,10374.59000000,1627830059999,14061.77909600,41,6536.28000000,8860.66072000,0
2021-08-01 11:01:59.999,1627830060000,1.35500000,1.35590000,1.35480000,1.35480000,6573.83000000,1627830119999,8909.71486300,22,5370.49000000,7278.97894600,0
2021-08-01 11:02:59.999,1627830120000,1.35480000,1.35480000,1.35350000,1.35350000,3489.70000000,1627830179999,4725.40998600,25,2345.94000000,3176.75824200,0
2021-08-01 11:03:59.999,1627830180000,1.35360000,1.35360000,1.35280000,1.35360000,6110.19000000,1627830239999,8268.34448200,26,3545.03000000,4797.41104500,0
2021-08-01 11:04:59.999,1627830240000,1.35380000,1.35410000,1.35300000,1.35410000,4271.42000000,1627830299999,5782.30329300,26,2935.56000000,3974.14071400,0
2021-08-01 11:05:59.999,1627830300000,1.35470000,1.35590000,1.35470000,1.35540000,9131.63000000,1627830359999,12374.67110800,36,3972.99000000,5384.06390100,0
2021-08-01 11:06:59.999,1627830360000,1.35540000,1.35550000,1.35500000,1.35550000,15694.33000000,1627830419999,21272.50772600,22,15681.54000000,21255.17727600,0
2021-08-01 11:07:59.999,1627830420000,1.35540000,1.35610000,1.35530000,1.35570000,1188.49000000,1627830479999,1610.98809400,16,323.10000000,438.06343800,0
2021-08-01 11:08:59.999,1627830480000,1.35580000,1.35730000,1.35580000,1.35700000,6210.86000000,1627830539999,8424.44199600,28,5912.76000000,8020.03698400,0
