,open_time,o,h,l,c,v,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2021-08-01 10:01:59.999,1627826460000,2574.82000000,2578.02000000,2573.59000000,2578.02000000,155.73528000,1627826519999,401074.21193050,403,51.10183000,131610.03496330,0
2021-08-01 10:02:59.999,1627826520000,2578.01000000,2585.71000000,2578.01000000,2584.96000000,144.74861000,1627826579999,373841.72342080,492,73.57966000,189972.77365280,0
2021-08-01 10:03:59.999,1627826580000,2584.96000000,2587.03000000,2584.30000000,2586.21000000,244.89453000,1627826639999,633390.56351190,366,56.85081000,147032.67029180,0
2021-08-01 10:04:59.999,1627826640000,2586.20000000,2586.31000000,2584.40000000,2585.09000000,53.38891000,1627826699999,138012.46692090,239,33.18407000,85779.93734870,0
2021-08-01 10:05:59.999,1627826700000,2584.95000000,2587.50000000,2584.83000000,2586.40000000,92.76184000,1627826759999,239901.41855350,289,60.04139000,155278.76694180,0
2021-08-01 10:06:59.999,1627826760000,2586.40000000,2588.89000000,2586.40000000,2588.27000000,252.20052000,1627826819999,652672.93899510,542,126.91101000,328435.83138440,0
2021-08-01 10:07:59.999,1627826820000,2588.28000000,2591.00000000,2588.28000000,2590.76000000,123.89879000,1627826879999,320870.56246540,384,78.65877000,203712.72452710,0
2021-08-01 10:08:59.999,1627826880000,2590.76000000,2592.55000000,2590.76000000,2590.95000000,73.62631000,1627826939999,190827.60409470,335,33.28521000,86267.17946010,0
2021-08-01 10:09:59.999,1627826940000,2591.02000000,2593.07000000,2591.02000000,2591.60000000,44.85855000,1627826999999,116288.62456040,232,22.46201000,58230.18872140,0
2021-08-01 10:10:59.999,1627827000000,2591.59000000,2591.59000000,2588.89000000,2589.07000000,57.83430000,1627827059999,149783.50382280,203,31.93893000,82716.57332300,0
2021-08-01 10:11:59.999,1627827060000,2589.09000000,2589.58000000,2586.74000000,2587.20000000,63.72280000,1627827119999,164951.75630510,189,28.02753000,72553.52623770,0
2021-08-01 10:12:59.999,1627827120000,2587.20000000,2589.33000000,2586.24000000,2588.80000000,234.53632000,1627827179999,606815.05384070,240,152.67759000,395014.03295440,0
2021-08-01 10:13:59.999,1627827180000,2588.80000000,2589.71000000,2588.11000000,2588.98000000,73.47340000,1627827239999,190243.89237970,146,22.31713000,57784.98300880,0
2021-08-01 10:14:59.999,1627827240000,2588.98000000,2589.45000000,2587.94000000,2588.84000000,55.18436000,1627827299999,142855.00437530,106,12.15642000,31467.47894440,0
2021-08-01 10:15:59.999,1627827300000,2588.83000000,2588.83000000,2588.42000000,2588.63000000,18.12059000,1627827359999,46907.18193330,53,11.43860000,29609.91932510,0
2021-08-01 10:16:59.999,1627827360000,2588.64000000,2590.00000000,2587.78000000,2588.06000000,92.95888000,1627827419999,240612.99445950,193,83.18141000,215301.75197830,0
2021-08-01 10:17:59.999,1627827420000,2588.02000000,2588.55000000,2586.41000000,2586.41000000,76.33353000,1627827479999,197491.02981290,196,46.09906000,119260.66799510,0
2021-08-01 10:18:59.999,1627827480000,2586.41000000,2586.96000000,2586.41000000,2586.96000000,31.11556000,1627827539999,80489.90081470,89,14.08498000,36434.57008600,0
2021-08-01 10:19:59.999,1627827540000,2586.91000000,2588.00000000,2586.79000000,2587.51000000,32.11179000,1627827599999,83084.13738480,132,20.92457000,54137.26399410,0
2021-08-01 10:20:59.999,1627827600000,2587.51000000,2587.51000000,2584.70000000,2585.12000000,67.47311000,1627827659999,174451.81758400,257,14.57060000,37666.76803060,0
2021-08-01 10:21:59.999,1627827660000,2585.04000000,2586.33000000,2584.66000000,2585.07000000,54.17106000,1627827719999,140037.75281050,170,26.27194000,67915.02142560,0
2021-08-01 10:22:59.999,1627827720000,2585.06000000,2585.06000000,2582.30000000,2582.91000000,88.55875000,1627827779999,228807.45077620,235,12.30848000,31797.26369840,0
2021-08-01 10:23:59.999,1627827780000,2583.00000000,2586.08000000,2582.90000000,2584.90000000,48.25906000,1627827839999,124741.08062660,206,19.64726000,50776.87083960,0
2021-08-01 10:24:59.999,1627827840000,2584.72000000,2584.72000000,2581.11000000,2581.14000000,56.89832000,1627827899999,146909.64576450,247,24.84901000,64152.27602300,0
2021-08-01 10:25:59.999,1627827900000,2581.52000000,2581.68000000,2580.52000000,2580.62000000,30.84028000,1627827959999,79597.25964780,150,8.70808000,22474.70564580,0
2021-08-01 10:26:59.999,1627827960000,2580.63000000,2581.34000000,2579.89000000,2580.31000000,83.40474000,1627828019999,215223.26076060,267,21.12337000,54507.87005590,0
2021-08-01 10:27:59.999,1627828020000,2580.31000000,2585.92000000,2580.23000000,2582.45000000,211.07656000,1627828079999,545163.81950910,345,143.73260000,371133.00696920,0
2021-08-01 10:28:59.999,1627828080000,2582.62000000,2584.88000000,2582.62000000,2583.86000000,35.42460000,1627828139999,91537.69254870,155,21.29784000,55032.43526780,0
2021-08-01 10:29:59.999,1627828140000,2583.87000000,2583.95000000,2580.94000000,2582.97000000,104.05445000,1627828199999,268677.54578630,231,36.05739000,93100.19426330,0
2021-08-01 10:30:59.999,1627828200000,2582.97000000,2584.34000000,2580.47000000,2580.59000000,37.46579000,1627828259999,96735.25940990,199,10.91729000,28195.62368690,0
2021-08-01 10:31:59.999,1627828260000,2580.48000000,2582.18000000,2579.87000000,2580.00000000,101.63596000,1627828319999,262244.91290090,247,55.23060000,142502.18702680,0
2021-08-01 10:32:59.999,1627828320000,2580.00000000,2581.11000000,2579.83000000,2581.00000000,53.91882000,1627828379999,139113.41332540,144,40.22791000,103790.41645940,0
2021-08-01 10:33:59.999,1627828380000,2580.87000000,2581.49000000,2580.37000000,2580.37000000,30.35409000,1627828439999,78341.84230890,129,6.93360000,17893.26727680,0
2021-08-01 10:34:59.999,1627828440000,2580.55000000,2580.84000000,2580.55000000,2580.60000000,16.03154000,1627828499999,41372.54753500,67,10.13383000,26152.21314420,0
2021-08-01 10:35:59.999,1627828500000,2580.59000000,2580.59000000,2578.51000000,2578.89000000,69.23710000,1627828559999,178582.16029700,218,39.72119000,102440.84908150,0
2021-08-01 10:36:59.999,1627828560000,2578.73000000,2582.39000000,2578.60000000,2579.52000000,57.90117000,1627828619999,149440.29341000,238,29.68525000,76615.99245150,0
2021-08-01 10:37:59.999,1627828620000,2579.64000000,2579.99000000,2578.50000000,2579.62000000,42.84937000,1627828679999,110525.76625430,183,15.98033000,41219.14880010,0
2021-08-01 10:38:59.999,1627828680000,2579.54000000,2582.50000000,2579.11000000,2581.22000000,55.40191000,1627828739999,142987.07739640,211,29.90780000,77182.64180190,0
2021-08-01 10:39:59.999,1627828740000,2581.19000000,2585.51000000,2581.19000000,2583.51000000,99.02458000,1627828799999,255859.95122850,315,70.35521000,181780.23701190,0
2021-08-01 10:40:59.999,1627828800000,2583.51000000,2586.46000000,2582.90000000,2586.43000000,120.79724000,1627828859999,312323.18169050,338,59.47519000,153784.20115460,0
2021-08-01 10:41:59.999,1627828860000,2586.43000000,2587.00000000,2585.06000000,2586.81000000,117.32177000,1627828919999,303394.39195420,277,63.52636000,164273.57876960,0
2021-08-01 10:42:59.999,1627828920000,2586.85000000,2587.00000000,2584.67000000,2584.92000000,127.07401000,1627828979999,328631.98899370,263,42.94570000,111048.87240310,0
2021-08-01 10:43:59.999,1627828980000,2584.93000000,2585.82000000,2583.49000000,2584.45000000,106.83681000,1627829039999,276163.98038400,195,20.70708000,53523.94116420,0
2021-08-01 10:44:59.999,1627829040000,2584.45000000,2585.61000000,2584.22000000,2584.90000000,115.78920000,1627829099999,299317.84704110,279,35.21858000,91033.25681330,0
2021-08-01 10:45:59.999,1627829100000,2584.94000000,2586.11000000,2584.94000000,2585.13000000,29.85449000,1627829159999,77193.94704020,137,16.00481000,41380.87590530,0
2021-08-01 10:46:59.999,1627829160000,2585.13000000,2585.36000000,2579.91000000,2579.99000000,190.21033000,1627829219999,491005.19933270,355,45.18140000,116622.60900800,0
2021-08-01 10:47:59.999,1627829220000,2579.99000000,2579.99000000,2575.34000000,2579.96000000,161.82582000,1627829279999,417198.54590430,556,75.48929000,194625.48293230,0
2021-08-01 10:48:59.999,1627829280000,2580.16000000,2583.95000000,2580.16000000,2583.90000000,73.51892000,1627829339999,189835.40635160,251,52.39131000,135274.46830440,0
2021-08-01 10:49:59.999,1627829340000,2583.96000000,2586.00000000,2582.42000000,2586.00000000,95.56980000,1627829399999,247037.29268080,314,62.80630000,162334.96980850,0
2021-08-01 10:50:59.999,1627829400000,2585.99000000,2585.99000000,2582.51000000,2585.55000000,46.77311000,1627829459999,120900.42660810,248,19.06624000,49279.80178170,0
2021-08-01 10:51:59.999,1627829460000,2585.56000000,2587.13000000,2585.22000000,2587.13000000,110.89441000,1627829519999,286818.46215610,289,72.86146000,188441.42815930,0
2021-08-01 10:52:59.999,1627829520000,2587.15000000,2588.23000000,2585.88000000,2587.69000000,101.03391000,1627829579999,261406.40687230,361,57.29378000,148232.88426900,0
2021-08-01 10:53:59.999,1627829580000,2587.69000000,2588.23000000,2586.95000000,2587.90000000,69.42850000,1627829639999,179654.89011260,168,42.92030000,111056.45450520,0
2021-08-01 10:54:59.999,1627829640000,2587.90000000,2590.00000000,2587.90000000,2589.27000000,130.23399000,1627829699999,337178.08504340,395,79.23798000,205165.94931990,0
2021-08-01 10:55:59.999,1627829700000,2589.21000000,2589.91000000,2585.75000000,2586.25000000,58.19619000,1627829759999,150621.86951860,166,28.07131000,72674.93916560,0
